PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Deck
1168,2,0,28.0,0,0,10.5,2,3
1169,2,0,40.0,1,0,26.0,2,3
1170,2,0,30.0,1,0,21.0,2,3
1171,2,0,22.0,0,0,10.5,2,3
1172,3,1,23.0,0,0,8.6625,2,3
1173,3,0,0.75,1,1,13.775,2,3
1174,3,1,27.0,0,0,7.75,1,3
1175,3,1,9.0,1,1,15.2458,0,3
1176,3,1,2.0,1,1,20.2125,2,3
1177,3,0,36.0,0,0,7.25,2,3
1178,3,0,27.0,0,0,7.25,2,3
1179,1,0,24.0,1,0,82.2667,2,0
1180,3,0,27.0,0,0,7.2292,0,2
1181,3,0,27.0,0,0,8.05,2,3
1182,1,0,27.0,0,0,39.6,2,3
1183,3,1,30.0,0,0,6.95,1,3
1184,3,0,27.0,0,0,7.2292,0,3
1185,1,0,53.0,1,1,81.8583,2,0
1186,3,0,36.0,0,0,9.5,2,3
1187,3,0,26.0,0,0,7.8958,2,3
1188,2,1,1.0,1,2,41.5792,0,3
1189,3,0,27.0,2,0,21.6792,0,3
1190,1,0,30.0,0,0,45.5,2,3
1191,3,0,29.0,0,0,7.8542,2,3
1192,3,0,32.0,0,0,7.775,2,3
1193,2,0,27.0,0,0,15.0458,0,1
1194,2,0,43.0,0,1,21.0,2,3
1195,3,0,24.0,0,0,8.6625,2,3
1196,3,1,27.0,0,0,7.75,1,3
1197,1,1,64.0,1,1,26.55,2,0
1198,1,0,30.0,1,2,151.55,2,0
1199,3,0,0.83,0,1,9.35,2,3
1200,1,0,55.0,1,1,93.5,2,0
1201,3,1,45.0,1,0,14.1083,2,3
1202,3,0,18.0,0,0,8.6625,2,3
1203,3,0,22.0,0,0,7.225,0,3
1204,3,0,27.0,0,0,7.575,2,3
1205,3,1,37.0,0,0,7.75,1,3
1206,1,1,55.0,0,0,135.6333,0,0
1207,3,1,17.0,0,0,7.7333,1,3
1208,1,0,57.0,1,0,146.5208,0,0
1209,2,0,19.0,0,0,10.5,2,3
1210,3,0,27.0,0,0,7.8542,2,3
1211,2,0,22.0,2,0,31.5,2,3
1212,3,0,26.0,0,0,7.775,2,3
1213,3,0,25.0,0,0,7.2292,0,2
1214,2,0,26.0,0,0,13.0,2,2
1215,1,0,33.0,0,0,26.55,2,3
1216,1,1,39.0,0,0,211.3375,2,3
1217,3,0,23.0,0,0,7.05,2,3
1218,2,1,12.0,2,1,39.0,2,2
1219,1,0,46.0,0,0,79.2,0,3
1220,2,0,29.0,1,0,26.0,2,3
1221,2,0,21.0,0,0,13.0,2,3
1222,2,1,48.0,0,2,36.75,2,3
1223,1,0,39.0,0,0,29.7,0,0
1224,3,0,27.0,0,0,7.225,0,3
1225,3,1,19.0,1,1,15.7417,0,3
1226,3,0,27.0,0,0,7.8958,2,3
1227,1,0,30.0,0,0,26.0,2,0
1228,2,0,32.0,0,0,13.0,2,3
1229,3,0,39.0,0,2,7.2292,0,3
1230,2,0,25.0,0,0,31.5,2,3
1231,3,0,27.0,0,0,7.2292,0,3
1232,2,0,18.0,0,0,10.5,2,3
1233,3,0,32.0,0,0,7.5792,2,3
1234,3,0,27.0,1,9,69.55,2,3
1235,1,1,58.0,0,1,512.3292,0,0
1236,3,0,27.0,1,1,14.5,2,3
1237,3,1,16.0,0,0,7.65,2,3
1238,2,0,26.0,0,0,13.0,2,3
1239,3,1,38.0,0,0,7.2292,0,3
1240,2,0,24.0,0,0,13.5,2,3
1241,2,1,31.0,0,0,21.0,2,3
1242,1,1,45.0,0,1,63.3583,0,1
1243,2,0,25.0,0,0,10.5,2,3
1244,2,0,18.0,0,0,73.5,2,3
1245,2,0,49.0,1,2,65.0,2,3
1246,3,1,0.17,1,2,20.575,2,3
1247,1,0,50.0,0,0,26.0,2,1
1248,1,1,59.0,2,0,51.4792,2,0
1249,3,0,27.0,0,0,7.8792,2,3
1250,3,0,27.0,0,0,7.75,1,3
1251,3,1,30.0,1,0,15.55,2,3
1252,3,0,14.5,8,2,69.55,2,3
1253,2,1,24.0,1,1,37.0042,0,3
1254,2,1,31.0,0,0,21.0,2,3
1255,3,0,27.0,0,0,8.6625,2,3
1256,1,1,25.0,1,0,55.4417,0,1
1257,3,1,27.0,1,9,69.55,2,3
1258,3,0,27.0,1,0,14.4583,0,3
1259,3,1,22.0,0,0,39.6875,2,3
1260,1,1,45.0,0,1,59.4,0,3
1261,2,0,29.0,0,0,13.8583,0,3
1262,2,0,21.0,1,0,11.5,2,3
1263,1,1,31.0,0,0,134.5,0,1
1264,1,0,49.0,0,0,0.0,2,0
1265,2,0,44.0,0,0,13.0,2,3
1266,1,1,54.0,1,1,81.8583,2,0
1267,1,1,45.0,0,0,262.375,0,3
1268,3,1,22.0,2,0,8.6625,2,3
1269,2,0,21.0,0,0,11.5,2,3
1270,1,0,55.0,0,0,50.0,2,0
1271,3,0,5.0,4,2,31.3875,2,3
1272,3,0,27.0,0,0,7.75,1,3
1273,3,0,26.0,0,0,7.8792,1,3
1274,3,1,27.0,0,0,14.5,2,3
1275,3,1,19.0,1,0,16.1,2,3
1276,2,0,27.0,0,0,12.875,2,3
1277,2,1,24.0,1,2,65.0,2,3
1278,3,0,24.0,0,0,7.775,2,3
1279,2,0,57.0,0,0,13.0,2,3
1280,3,0,21.0,0,0,7.75,1,3
1281,3,0,6.0,3,1,21.075,2,3
1282,1,0,23.0,0,0,93.5,2,0
1283,1,1,51.0,0,1,39.4,2,1
1284,3,0,13.0,0,2,20.25,2,3
1285,2,0,47.0,0,0,10.5,2,3
1286,3,0,29.0,3,1,22.025,2,3
1287,1,1,18.0,1,0,60.0,2,0
1288,3,0,24.0,0,0,7.25,1,3
1289,1,1,48.0,1,1,79.2,0,0
1290,3,0,22.0,0,0,7.775,2,3
1291,3,0,31.0,0,0,7.7333,1,3
1292,1,1,30.0,0,0,164.8667,2,0
1293,2,0,38.0,1,0,21.0,2,3
1294,1,1,22.0,0,1,59.4,0,3
1295,1,0,17.0,0,0,47.1,2,3
1296,1,0,43.0,1,0,27.7208,0,1
1297,2,0,20.0,0,0,13.8625,0,1
1298,2,0,23.0,1,0,10.5,2,3
1299,1,0,50.0,1,1,211.5,0,0
1300,3,1,27.0,0,0,7.7208,1,3
1301,3,1,3.0,1,1,13.775,2,3
1302,3,1,27.0,0,0,7.75,1,3
1303,1,1,37.0,1,0,90.0,1,0
1304,3,1,28.0,0,0,7.775,2,3
1305,3,0,27.0,0,0,8.05,2,3
1306,1,1,39.0,0,0,108.9,0,0
1307,3,0,38.5,0,0,7.25,2,3
1308,3,0,27.0,0,0,8.05,2,3
1309,3,0,27.0,1,1,22.3583,0,3
